fee_algo_name,random_seed,lp_yield
BA_fee,763,20.9
BA_fee,764,19.71
BA_fee,766,19.87
BA_fee,765,19.56
BA_fee,767,23.14
BA_fee,768,21.31
BA_fee,771,19.34
BA_fee,770,19.32
BA_fee,769,20.08
BA_fee,772,20.75
BA_fee,773,19.8
BA_fee,774,22.33
BA_fee,775,21.04
BA_fee,776,23.87
BA_fee,777,20.07
BA_fee,778,22.12
BA_fee,779,21.11
BA_fee,780,21.1
BA_fee,781,19.97
BA_fee,784,20.88
BA_fee,782,20.61
BA_fee,785,21.63
BA_fee,783,19.62
BA_fee,786,19.69
BA_fee,789,21.16
BA_fee,787,19.61
BA_fee,788,23.22
BA_fee,790,19.11
BA_fee,791,20.63
BA_fee,792,21.45
BA_fee,794,19.61
BA_fee,793,20.9
BA_fee,795,19.67
BA_fee,797,23.24
BA_fee,798,20.56
BA_fee,796,19.99
BA_fee,799,19.12
BA_fee,801,19.86
BA_fee,802,19.85
BA_fee,800,20.85
BA_fee,803,22.58
BA_fee,805,21.42
BA_fee,804,21.06
BA_fee,806,21.54
BA_fee,809,19.9
BA_fee,808,21.16
BA_fee,807,20.57
BA_fee,810,20.76
BA_fee,812,20.12
BA_fee,811,20.74
BA_fee,814,20.95
BA_fee,815,21.59
BA_fee,813,20.66
BA_fee,816,22.53
BA_fee,817,21.19
BA_fee,818,19.25
BA_fee,819,21.49
BA_fee,821,18.84
BA_fee,822,22.9
BA_fee,823,22.46
BA_fee,820,20.9
BA_fee,824,20.37
BA_fee,825,18.7
BA_fee,826,19.24
BA_fee,827,20.95
BA_fee,828,21.33
BA_fee,829,20.45
BA_fee,830,21.17
BA_fee,831,20.27
BA_fee,833,20.71
BA_fee,832,21.82
BA_fee,835,21.55
BA_fee,834,21.66
BA_fee,836,21.43
BA_fee,837,20.59
BA_fee,838,19.17
BA_fee,839,20.02
BA_fee,841,21.06
BA_fee,840,19.32
BA_fee,842,19.26
BA_fee,843,19.74
BA_fee,844,21.31
BA_fee,845,21.04
BA_fee,848,21.06
BA_fee,846,24.23
BA_fee,847,21.96
BA_fee,849,20.9
BA_fee,850,20.19
BA_fee,851,22.01
BA_fee,853,19.5
BA_fee,854,21.12
BA_fee,852,20.44
BA_fee,855,22.54
BA_fee,856,19.61
BA_fee,858,19.31
BA_fee,857,20.61
BA_fee,859,20.28
BA_fee,861,21.36
BA_fee,860,20.55
BA_fee,862,23.28
BA_fee,863,19.66
BA_fee,864,19.73
BA_fee,865,19.27
BA_fee,866,20.65
BA_fee,867,19.59
BA_fee,868,21.71
BA_fee,869,20.02
BA_fee,870,20.64
BA_fee,871,19.22
BA_fee,872,19.94
BA_fee,873,20.2
BA_fee,874,20.43
BA_fee,875,20.05
BA_fee,876,19.58
BA_fee,877,19.45
BA_fee,878,21.47
BA_fee,879,20.06
BA_fee,880,19.35
BA_fee,881,20.06
BA_fee,882,21.24
BA_fee,883,18.92
BA_fee,884,19.68
BA_fee,885,22.26
BA_fee,887,20.49
BA_fee,886,21.94
BA_fee,888,20.92
BA_fee,889,19.88
BA_fee,890,18.91
BA_fee,891,21.39
BA_fee,892,20.16
BA_fee,893,18.81
BA_fee,894,20.1
BA_fee,895,18.63
BA_fee,896,19.47
BA_fee,897,20.44
BA_fee,898,19.92
BA_fee,899,20.45
BA_fee,900,22.72
BA_fee,901,18.77
BA_fee,902,23.36
BA_fee,903,20.44
BA_fee,904,19.45
BA_fee,905,19.32
BA_fee,906,19.7
BA_fee,907,20.27
BA_fee,908,22.08
BA_fee,909,18.78
BA_fee,911,20.0
BA_fee,910,19.94
BA_fee,912,20.21
BA_fee,913,20.09
BA_fee,914,19.53
BA_fee,915,19.12
BA_fee,916,18.69
BA_fee,917,22.26
BA_fee,918,20.44
BA_fee,919,20.61
BA_fee,920,19.64
BA_fee,921,20.87
BA_fee,923,20.5
BA_fee,922,19.71
BA_fee,924,20.8
BA_fee,925,19.38
BA_fee,926,20.37
BA_fee,927,22.08
BA_fee,928,20.68
BA_fee,929,19.8
BA_fee,931,19.35
BA_fee,930,22.19
BA_fee,932,21.19
BA_fee,933,20.28
BA_fee,934,19.89
BA_fee,935,20.9
BA_fee,936,21.38
BA_fee,937,23.11
BA_fee,940,21.04
BA_fee,938,21.34
BA_fee,939,20.95
BA_fee,941,19.97
BA_fee,942,20.45
BA_fee,944,21.09
BA_fee,943,19.75
BA_fee,945,19.86
BA_fee,946,19.6
BA_fee,947,19.04
BA_fee,948,20.65
BA_fee,950,19.28
BA_fee,949,19.62
BA_fee,951,19.71
BA_fee,952,21.16
BA_fee,953,20.67
BA_fee,954,19.5
BA_fee,955,20.03
BA_fee,957,20.57
BA_fee,956,19.89
BA_fee,958,21.31
BA_fee,959,20.17
BA_fee,960,20.62
BA_fee,961,21.01
BA_fee,962,19.69
BA_fee,963,20.21
BA_fee,964,19.49
BA_fee,965,19.87
BA_fee,967,21.28
BA_fee,966,18.99
BA_fee,968,21.15
BA_fee,970,19.96
BA_fee,969,18.19
BA_fee,971,19.5
BA_fee,972,20.6
BA_fee,973,19.6
BA_fee,975,18.9
BA_fee,974,19.7
BA_fee,976,21.42
BA_fee,977,19.88
BA_fee,978,20.71
BA_fee,979,19.51
BA_fee,980,20.54
BA_fee,983,21.83
BA_fee,981,21.74
BA_fee,982,20.57
BA_fee,985,19.36
BA_fee,984,20.46
BA_fee,986,19.6
BA_fee,987,21.33
BA_fee,988,20.11
BA_fee,989,19.92
BA_fee,990,19.56
BA_fee,991,22.14
BA_fee,993,20.48
BA_fee,992,22.46
BA_fee,995,20.37
BA_fee,994,22.2
BA_fee,996,21.14
BA_fee,998,19.55
BA_fee,997,20.03
BA_fee,999,21.46
AMM_fee,0,27.77
AMM_fee,1,26.35
AMM_fee,2,28.77
AMM_fee,4,25.96
AMM_fee,3,27.16
AMM_fee,5,27.11
AMM_fee,9,26.5
AMM_fee,7,29.49
AMM_fee,6,26.07
AMM_fee,8,26.8
AMM_fee,10,24.78
AMM_fee,11,29.26
AMM_fee,13,27.52
AMM_fee,12,25.3
AMM_fee,14,28.41
AMM_fee,19,27.08
AMM_fee,15,28.48
AMM_fee,16,26.06
AMM_fee,17,27.06
AMM_fee,18,27.99
AMM_fee,20,29.32
AMM_fee,21,25.51
AMM_fee,22,26.71
AMM_fee,23,28.22
AMM_fee,28,26.34
AMM_fee,24,28.73
AMM_fee,25,26.21
AMM_fee,27,27.81
AMM_fee,26,27.89
AMM_fee,29,27.21
AMM_fee,32,27.11
AMM_fee,31,29.07
AMM_fee,30,27.99
AMM_fee,33,28.07
AMM_fee,34,26.16
AMM_fee,35,26.6
AMM_fee,37,24.76
AMM_fee,36,26.06
AMM_fee,38,26.83
AMM_fee,39,27.37
AMM_fee,40,26.27
AMM_fee,41,28.29
AMM_fee,42,28.48
AMM_fee,44,25.75
AMM_fee,43,27.34
AMM_fee,45,26.14
AMM_fee,46,25.8
AMM_fee,49,25.72
AMM_fee,47,26.89
AMM_fee,48,26.39
AMM_fee,50,28.31
AMM_fee,51,25.42
AMM_fee,52,27.37
AMM_fee,53,27.91
AMM_fee,55,27.44
AMM_fee,54,27.6
AMM_fee,60,27.39
AMM_fee,57,29.66
AMM_fee,58,27.39
AMM_fee,56,28.01
AMM_fee,59,26.74
AMM_fee,61,26.92
AMM_fee,62,27.31
AMM_fee,63,26.96
AMM_fee,64,27.9
AMM_fee,65,25.66
AMM_fee,69,26.83
AMM_fee,66,26.58
AMM_fee,68,27.78
AMM_fee,67,28.63
AMM_fee,70,27.53
AMM_fee,72,26.8
AMM_fee,71,28.13
AMM_fee,73,27.87
AMM_fee,74,26.35
AMM_fee,75,27.14
AMM_fee,76,26.7
AMM_fee,79,29.18
AMM_fee,77,27.23
AMM_fee,78,26.82
AMM_fee,80,27.33
AMM_fee,81,26.25
AMM_fee,82,28.27
AMM_fee,83,27.15
AMM_fee,85,27.61
AMM_fee,84,27.18
AMM_fee,86,25.65
AMM_fee,90,27.07
AMM_fee,87,26.83
AMM_fee,88,26.02
AMM_fee,89,26.56
AMM_fee,91,26.97
AMM_fee,92,27.08
AMM_fee,93,27.19
AMM_fee,94,26.82
AMM_fee,95,26.2
AMM_fee,96,27.23
AMM_fee,100,26.62
AMM_fee,98,28.24
AMM_fee,97,26.46
AMM_fee,99,26.17
AMM_fee,101,26.56
AMM_fee,102,26.42
AMM_fee,103,25.85
AMM_fee,104,27.66
AMM_fee,106,26.53
AMM_fee,105,27.41
AMM_fee,110,27.14
AMM_fee,107,27.46
AMM_fee,108,27.19
AMM_fee,109,27.39
AMM_fee,111,26.25
AMM_fee,112,27.64
AMM_fee,113,27.7
AMM_fee,114,25.3
AMM_fee,115,25.54
AMM_fee,116,27.57
AMM_fee,120,25.42
AMM_fee,117,27.38
AMM_fee,118,25.8
AMM_fee,119,26.96
AMM_fee,122,27.38
AMM_fee,121,25.3
AMM_fee,123,27.59
AMM_fee,124,25.72
AMM_fee,127,27.59
AMM_fee,125,26.69
AMM_fee,126,27.21
AMM_fee,130,28.43
AMM_fee,128,26.87
AMM_fee,129,27.25
AMM_fee,131,29.13
AMM_fee,132,26.18
AMM_fee,133,27.61
AMM_fee,136,27.61
AMM_fee,134,25.87
AMM_fee,135,27.52
AMM_fee,141,26.39
AMM_fee,137,27.52
AMM_fee,140,26.29
AMM_fee,138,25.76
AMM_fee,139,26.32
AMM_fee,142,26.81
AMM_fee,143,26.58
AMM_fee,144,27.07
AMM_fee,145,26.67
AMM_fee,146,27.35
AMM_fee,149,25.61
AMM_fee,148,26.38
AMM_fee,147,27.1
AMM_fee,150,28.51
AMM_fee,151,26.79
AMM_fee,152,31.08
AMM_fee,153,27.22
AMM_fee,154,25.68
AMM_fee,155,26.46
AMM_fee,156,27.71
AMM_fee,157,25.06
AMM_fee,158,27.58
AMM_fee,163,25.27
AMM_fee,159,27.72
AMM_fee,162,27.36
AMM_fee,160,26.24
AMM_fee,161,27.06
AMM_fee,164,25.75
AMM_fee,166,26.04
AMM_fee,165,26.81
AMM_fee,167,28.9
AMM_fee,168,28.58
AMM_fee,172,28.01
AMM_fee,169,26.59
AMM_fee,170,28.24
AMM_fee,171,27.69
AMM_fee,173,25.91
AMM_fee,176,27.26
AMM_fee,174,27.17
AMM_fee,175,27.68
AMM_fee,177,26.02
AMM_fee,182,25.69
AMM_fee,178,25.8
AMM_fee,179,27.51
AMM_fee,180,27.61
AMM_fee,181,26.7
AMM_fee,183,30.6
AMM_fee,184,26.7
AMM_fee,185,27.32
AMM_fee,186,26.94
AMM_fee,187,27.75
AMM_fee,188,26.51
AMM_fee,191,28.28
AMM_fee,189,29.35
AMM_fee,190,27.83
AMM_fee,192,28.39
AMM_fee,193,27.58
AMM_fee,195,26.35
AMM_fee,194,26.2
AMM_fee,196,28.07
AMM_fee,197,29.65
AMM_fee,198,28.28
AMM_fee,202,24.41
AMM_fee,199,28.01
AMM_fee,200,27.91
AMM_fee,201,27.48
AMM_fee,203,25.43
AMM_fee,205,28.95
AMM_fee,206,26.68
AMM_fee,204,28.13
AMM_fee,207,27.96
AMM_fee,208,27.07
AMM_fee,209,28.68
AMM_fee,212,26.69
AMM_fee,210,25.97
AMM_fee,211,26.76
AMM_fee,213,28.44
AMM_fee,215,26.71
AMM_fee,214,27.08
AMM_fee,217,27.88
AMM_fee,216,28.86
AMM_fee,219,28.81
AMM_fee,223,29.63
AMM_fee,218,27.07
AMM_fee,220,26.83
AMM_fee,221,26.33
AMM_fee,222,26.68
AMM_fee,225,27.26
AMM_fee,224,26.52
AMM_fee,226,26.98
AMM_fee,227,26.96
AMM_fee,232,29.31
AMM_fee,228,26.8
AMM_fee,229,24.9
AMM_fee,230,28.61
AMM_fee,231,27.23
AMM_fee,233,26.6
AMM_fee,234,25.96
AMM_fee,235,24.88
AMM_fee,236,26.7
AMM_fee,241,27.32
AMM_fee,237,27.47
AMM_fee,238,27.89
AMM_fee,239,27.13
AMM_fee,242,28.3
AMM_fee,240,24.11
AMM_fee,244,27.67
AMM_fee,243,26.18
AMM_fee,246,25.98
AMM_fee,245,28.05
AMM_fee,250,28.64
AMM_fee,248,26.86
AMM_fee,247,28.37
AMM_fee,249,26.99
AMM_fee,252,26.89
AMM_fee,251,27.18
AMM_fee,253,29.95
AMM_fee,254,27.62
AMM_fee,255,27.16
AMM_fee,260,27.49
AMM_fee,256,27.13
AMM_fee,258,26.33
AMM_fee,257,26.9
AMM_fee,259,27.02
AMM_fee,262,25.64
AMM_fee,261,26.33
AMM_fee,263,28.26
AMM_fee,264,26.84
AMM_fee,265,26.27
AMM_fee,266,28.07
AMM_fee,269,26.66
AMM_fee,267,25.02
AMM_fee,268,28.51
AMM_fee,270,27.29
AMM_fee,272,26.24
AMM_fee,271,26.61
AMM_fee,273,28.23
AMM_fee,274,26.95
AMM_fee,275,25.01
AMM_fee,276,26.04
AMM_fee,280,24.82
AMM_fee,278,26.79
AMM_fee,277,26.25
AMM_fee,279,26.55
AMM_fee,282,27.63
AMM_fee,281,29.47
AMM_fee,283,26.49
AMM_fee,284,28.08
AMM_fee,285,27.46
AMM_fee,286,26.9
AMM_fee,290,26.22
AMM_fee,287,26.27
AMM_fee,288,27.13
AMM_fee,289,27.55
AMM_fee,291,25.67
AMM_fee,292,28.48
AMM_fee,294,25.3
AMM_fee,293,27.74
AMM_fee,295,27.93
AMM_fee,300,29.45
AMM_fee,296,25.99
AMM_fee,299,28.09
AMM_fee,298,26.34
AMM_fee,297,25.92
AMM_fee,301,27.65
AMM_fee,302,29.66
AMM_fee,303,28.16
AMM_fee,304,28.19
AMM_fee,306,27.08
AMM_fee,305,25.9
AMM_fee,309,24.65
AMM_fee,308,26.38
AMM_fee,307,25.04
AMM_fee,311,27.68
AMM_fee,310,27.39
AMM_fee,312,28.02
AMM_fee,313,27.59
AMM_fee,314,27.15
AMM_fee,315,29.01
AMM_fee,316,27.11
AMM_fee,320,28.3
AMM_fee,317,26.27
AMM_fee,319,28.47
AMM_fee,318,28.43
AMM_fee,321,27.77
AMM_fee,322,25.91
AMM_fee,323,27.9
AMM_fee,325,25.67
AMM_fee,324,28.02
AMM_fee,326,30.4
AMM_fee,327,27.38
AMM_fee,330,28.56
AMM_fee,328,26.06
AMM_fee,329,28.53
AMM_fee,331,25.98
AMM_fee,333,25.26
AMM_fee,332,25.24
AMM_fee,335,26.46
AMM_fee,334,26.9
AMM_fee,337,26.31
AMM_fee,341,29.35
AMM_fee,338,26.55
AMM_fee,336,27.05
AMM_fee,339,26.23
AMM_fee,340,28.0
AMM_fee,342,26.24
AMM_fee,343,25.21
AMM_fee,344,27.48
AMM_fee,345,29.02
AMM_fee,346,28.01
AMM_fee,350,25.92
AMM_fee,347,28.48
AMM_fee,348,27.48
AMM_fee,352,28.1
AMM_fee,349,28.04
AMM_fee,351,26.84
AMM_fee,353,28.16
AMM_fee,354,25.67
AMM_fee,355,28.79
AMM_fee,356,28.01
AMM_fee,360,25.72
AMM_fee,357,26.39
AMM_fee,358,27.21
AMM_fee,359,25.65
AMM_fee,362,25.09
AMM_fee,361,27.43
AMM_fee,363,26.55
AMM_fee,364,25.58
AMM_fee,365,26.95
AMM_fee,366,27.3
AMM_fee,368,27.72
AMM_fee,367,26.99
AMM_fee,370,26.71
AMM_fee,369,27.08
AMM_fee,371,26.09
AMM_fee,372,28.31
AMM_fee,373,25.22
AMM_fee,375,26.39
AMM_fee,374,25.87
AMM_fee,376,30.23
AMM_fee,377,27.16
AMM_fee,382,27.43
AMM_fee,378,25.05
AMM_fee,380,25.67
AMM_fee,379,25.4
AMM_fee,381,25.92
AMM_fee,383,26.62
AMM_fee,384,26.62
AMM_fee,385,29.67
AMM_fee,386,26.43
AMM_fee,387,26.84
AMM_fee,388,26.59
AMM_fee,391,27.1
AMM_fee,389,25.29
AMM_fee,390,27.8
AMM_fee,392,26.31
AMM_fee,394,25.5
AMM_fee,395,26.12
AMM_fee,393,26.52
AMM_fee,396,28.18
AMM_fee,397,29.15
AMM_fee,402,26.96
AMM_fee,398,27.51
AMM_fee,399,27.74
AMM_fee,400,27.44
AMM_fee,401,27.08
AMM_fee,403,28.09
AMM_fee,404,28.42
AMM_fee,405,25.5
AMM_fee,406,29.28
AMM_fee,407,25.94
AMM_fee,408,26.22
AMM_fee,409,27.71
AMM_fee,411,26.3
AMM_fee,410,29.14
AMM_fee,412,25.8
AMM_fee,413,25.75
AMM_fee,416,27.86
AMM_fee,414,26.08
AMM_fee,415,25.25
AMM_fee,417,26.4
AMM_fee,418,25.41
AMM_fee,423,25.46
AMM_fee,419,28.01
AMM_fee,421,26.7
AMM_fee,420,26.65
AMM_fee,422,27.02
AMM_fee,424,27.72
AMM_fee,425,26.89
AMM_fee,426,28.37
AMM_fee,428,25.48
AMM_fee,427,26.54
AMM_fee,429,26.67
AMM_fee,432,28.18
AMM_fee,430,26.87
AMM_fee,431,26.77
AMM_fee,433,28.15
AMM_fee,434,27.25
AMM_fee,435,29.24
AMM_fee,436,25.5
AMM_fee,437,28.05
AMM_fee,438,26.08
AMM_fee,443,28.8
AMM_fee,439,27.0
AMM_fee,440,25.82
AMM_fee,442,26.18
AMM_fee,441,29.25
AMM_fee,444,27.46
AMM_fee,445,27.2
AMM_fee,446,25.03
AMM_fee,447,27.56
AMM_fee,448,27.32
AMM_fee,449,28.04
AMM_fee,452,25.92
AMM_fee,450,25.62
AMM_fee,451,25.7
AMM_fee,454,27.34
AMM_fee,453,26.62
AMM_fee,455,25.9
AMM_fee,456,26.29
AMM_fee,457,28.13
AMM_fee,458,27.83
AMM_fee,459,28.03
AMM_fee,460,25.76
AMM_fee,463,26.27
AMM_fee,461,25.91
AMM_fee,462,27.74
AMM_fee,464,28.42
AMM_fee,465,27.76
AMM_fee,466,26.23
AMM_fee,467,28.68
AMM_fee,468,28.17
AMM_fee,470,28.2
AMM_fee,469,28.15
AMM_fee,474,27.53
AMM_fee,471,27.39
AMM_fee,473,26.1
AMM_fee,472,29.57
AMM_fee,476,27.28
AMM_fee,475,27.29
AMM_fee,477,24.62
AMM_fee,478,29.62
AMM_fee,479,25.78
AMM_fee,484,27.91
AMM_fee,480,28.38
AMM_fee,481,28.03
AMM_fee,483,28.02
AMM_fee,482,27.79
AMM_fee,485,29.5
AMM_fee,487,26.39
AMM_fee,486,27.16
AMM_fee,488,26.68
AMM_fee,489,26.2
AMM_fee,490,27.39
AMM_fee,493,30.07
AMM_fee,491,26.16
AMM_fee,494,25.99
AMM_fee,492,25.34
AMM_fee,498,25.87
AMM_fee,495,26.34
AMM_fee,497,29.29
AMM_fee,496,28.89
AMM_fee,500,26.03
AMM_fee,499,27.8
AMM_fee,504,25.53
AMM_fee,501,25.24
AMM_fee,502,28.2
AMM_fee,503,27.84
AMM_fee,505,27.73
AMM_fee,506,25.34
AMM_fee,509,25.19
AMM_fee,507,26.76
AMM_fee,508,28.45
AMM_fee,510,26.82
AMM_fee,511,27.59
AMM_fee,514,28.52
AMM_fee,513,27.83
AMM_fee,512,24.85
AMM_fee,515,28.24
AMM_fee,517,26.43
AMM_fee,516,24.73
AMM_fee,518,27.41
AMM_fee,519,26.82
AMM_fee,520,26.75
AMM_fee,525,26.38
AMM_fee,521,27.61
AMM_fee,522,27.4
AMM_fee,523,28.78
AMM_fee,524,29.37
AMM_fee,526,27.3
AMM_fee,527,28.9
AMM_fee,528,27.08
AMM_fee,529,26.67
AMM_fee,530,28.45
AMM_fee,531,26.6
AMM_fee,534,26.26
AMM_fee,532,27.73
AMM_fee,533,27.97
AMM_fee,535,28.22
AMM_fee,536,27.38
AMM_fee,538,25.78
AMM_fee,537,28.22
AMM_fee,539,27.03
AMM_fee,541,27.66
AMM_fee,540,26.34
AMM_fee,542,26.28
AMM_fee,545,25.1
AMM_fee,543,28.9
AMM_fee,544,25.4
AMM_fee,546,28.51
AMM_fee,547,25.77
AMM_fee,549,27.25
AMM_fee,548,26.8
AMM_fee,551,26.17
AMM_fee,550,28.67
AMM_fee,556,27.54
AMM_fee,552,26.99
AMM_fee,553,26.85
AMM_fee,554,24.94
AMM_fee,555,26.55
AMM_fee,558,27.64
AMM_fee,557,27.25
AMM_fee,559,26.86
AMM_fee,560,27.06
AMM_fee,564,25.41
AMM_fee,561,26.77
AMM_fee,562,26.15
AMM_fee,565,27.56
AMM_fee,563,27.79
AMM_fee,566,26.07
AMM_fee,568,28.99
AMM_fee,567,27.37
AMM_fee,569,24.73
AMM_fee,570,27.18
AMM_fee,571,26.6
AMM_fee,572,27.52
AMM_fee,577,29.59
AMM_fee,573,26.75
AMM_fee,576,26.85
AMM_fee,575,27.04
AMM_fee,574,27.36
AMM_fee,578,29.42
AMM_fee,579,26.5
AMM_fee,581,26.25
AMM_fee,580,29.5
AMM_fee,582,25.89
AMM_fee,583,26.81
AMM_fee,586,27.6
AMM_fee,584,25.21
AMM_fee,585,25.24
AMM_fee,587,28.03
AMM_fee,591,25.0
AMM_fee,589,27.83
AMM_fee,588,26.67
AMM_fee,590,27.44
AMM_fee,593,25.32
AMM_fee,592,26.07
AMM_fee,597,26.71
AMM_fee,594,26.7
AMM_fee,595,27.11
AMM_fee,596,25.0
AMM_fee,598,26.99
AMM_fee,599,25.97
AMM_fee,600,27.72
AMM_fee,601,27.25
AMM_fee,604,27.36
AMM_fee,603,28.14
AMM_fee,602,27.6
AMM_fee,607,27.72
AMM_fee,605,27.33
AMM_fee,606,27.04
AMM_fee,608,26.39
AMM_fee,609,27.05
AMM_fee,610,27.66
AMM_fee,611,27.42
AMM_fee,613,26.53
AMM_fee,612,28.36
AMM_fee,618,29.62
AMM_fee,615,25.53
AMM_fee,614,26.72
AMM_fee,616,28.0
AMM_fee,617,26.23
AMM_fee,620,29.26
AMM_fee,621,27.39
AMM_fee,619,27.67
AMM_fee,622,25.89
AMM_fee,623,28.71
AMM_fee,624,26.33
AMM_fee,627,27.39
AMM_fee,625,29.16
AMM_fee,626,26.82
AMM_fee,630,28.17
AMM_fee,629,24.86
AMM_fee,628,27.37
AMM_fee,631,29.04
AMM_fee,632,27.99
AMM_fee,633,27.57
AMM_fee,638,25.7
AMM_fee,634,27.78
AMM_fee,636,27.59
AMM_fee,637,27.51
AMM_fee,635,25.8
AMM_fee,639,27.24
AMM_fee,640,28.58
AMM_fee,642,24.49
AMM_fee,641,26.96
AMM_fee,643,24.61
AMM_fee,644,27.51
AMM_fee,647,25.88
AMM_fee,646,27.81
AMM_fee,648,28.8
AMM_fee,645,25.45
AMM_fee,649,26.75
AMM_fee,650,27.18
AMM_fee,651,27.4
AMM_fee,652,27.95
AMM_fee,653,25.61
AMM_fee,658,28.1
AMM_fee,654,28.33
AMM_fee,655,25.03
AMM_fee,656,25.55
AMM_fee,657,25.94
AMM_fee,660,27.75
AMM_fee,659,26.34
AMM_fee,661,27.84
AMM_fee,662,28.26
AMM_fee,663,26.48
AMM_fee,664,28.91
AMM_fee,667,25.06
AMM_fee,665,26.93
AMM_fee,666,26.72
AMM_fee,668,25.99
AMM_fee,669,25.25
AMM_fee,670,26.12
AMM_fee,671,28.2
AMM_fee,672,26.59
AMM_fee,673,27.62
AMM_fee,674,26.75
AMM_fee,678,26.82
AMM_fee,675,28.08
AMM_fee,676,28.64
AMM_fee,677,27.35
AMM_fee,680,26.94
AMM_fee,679,27.07
AMM_fee,681,28.96
AMM_fee,682,25.12
AMM_fee,683,28.56
AMM_fee,685,27.48
AMM_fee,684,26.03
AMM_fee,688,27.71
AMM_fee,687,25.93
AMM_fee,686,26.84
AMM_fee,689,27.46
AMM_fee,690,28.69
AMM_fee,691,29.37
AMM_fee,694,25.57
AMM_fee,692,26.85
AMM_fee,693,28.29
AMM_fee,699,28.29
AMM_fee,695,27.26
AMM_fee,696,25.12
AMM_fee,697,27.44
AMM_fee,698,25.49
AMM_fee,700,26.53
AMM_fee,701,28.22
AMM_fee,702,28.3
AMM_fee,703,28.06
AMM_fee,704,27.0
AMM_fee,708,27.07
AMM_fee,705,26.15
AMM_fee,706,28.0
AMM_fee,707,25.59
AMM_fee,709,26.15
AMM_fee,710,26.15
AMM_fee,711,28.44
AMM_fee,712,26.75
AMM_fee,713,28.67
AMM_fee,714,28.07
AMM_fee,715,28.34
AMM_fee,718,28.83
AMM_fee,716,26.44
AMM_fee,717,27.03
AMM_fee,719,27.02
AMM_fee,721,26.9
AMM_fee,720,27.18
AMM_fee,722,26.63
AMM_fee,723,26.33
AMM_fee,724,25.69
AMM_fee,725,25.91
AMM_fee,726,26.46
AMM_fee,729,26.77
AMM_fee,727,26.05
AMM_fee,728,26.03
AMM_fee,730,26.41
AMM_fee,731,29.84
AMM_fee,733,25.82
AMM_fee,732,26.83
AMM_fee,734,27.71
AMM_fee,735,26.67
AMM_fee,736,29.85
AMM_fee,740,25.14
AMM_fee,738,26.09
AMM_fee,737,28.69
AMM_fee,739,26.99
AMM_fee,741,28.36
AMM_fee,742,26.79
AMM_fee,743,27.41
AMM_fee,744,27.48
AMM_fee,745,26.98
AMM_fee,746,27.32
AMM_fee,750,27.71
AMM_fee,747,25.52
AMM_fee,749,27.43
AMM_fee,748,27.64
AMM_fee,751,27.21
AMM_fee,752,25.91
AMM_fee,754,27.86
AMM_fee,753,27.9
AMM_fee,755,25.75
AMM_fee,760,24.76
AMM_fee,757,27.79
AMM_fee,756,25.82
AMM_fee,759,27.92
AMM_fee,758,26.84
AMM_fee,761,27.27
AMM_fee,763,25.54
AMM_fee,762,27.62
AMM_fee,764,25.97
AMM_fee,765,27.73
AMM_fee,769,27.98
AMM_fee,766,25.45
AMM_fee,767,29.69
AMM_fee,768,28.12
AMM_fee,771,27.67
AMM_fee,770,25.04
AMM_fee,773,25.26
AMM_fee,772,26.59
AMM_fee,774,29.26
AMM_fee,775,29.33
AMM_fee,776,26.73
AMM_fee,779,28.61
AMM_fee,778,28.56
AMM_fee,777,26.87
AMM_fee,780,26.91
AMM_fee,781,27.04
AMM_fee,782,27.2
AMM_fee,783,25.87
AMM_fee,784,26.25
AMM_fee,786,26.13
AMM_fee,785,27.75
AMM_fee,790,27.86
AMM_fee,787,26.72
AMM_fee,789,24.55
AMM_fee,788,28.36
AMM_fee,791,26.41
AMM_fee,792,24.66
AMM_fee,793,26.52
AMM_fee,794,25.83
AMM_fee,795,26.86
AMM_fee,800,28.4
AMM_fee,796,27.0
AMM_fee,797,29.47
AMM_fee,798,28.75
AMM_fee,799,28.26
AMM_fee,801,28.14
AMM_fee,802,27.46
AMM_fee,803,27.01
AMM_fee,809,28.2
AMM_fee,805,27.27
AMM_fee,804,26.04
AMM_fee,806,29.17
AMM_fee,808,29.96
AMM_fee,807,27.19
AMM_fee,810,26.85
AMM_fee,811,28.45
AMM_fee,812,25.62
AMM_fee,813,28.08
AMM_fee,814,27.78
AMM_fee,817,26.79
AMM_fee,815,26.29
AMM_fee,818,28.21
AMM_fee,816,28.73
AMM_fee,819,28.29
AMM_fee,820,26.66
AMM_fee,821,25.09
AMM_fee,822,28.71
AMM_fee,823,27.5
AMM_fee,824,28.31
AMM_fee,828,27.06
AMM_fee,825,26.74
AMM_fee,826,25.97
AMM_fee,827,27.8
AMM_fee,829,26.36
AMM_fee,831,27.13
AMM_fee,830,28.38
AMM_fee,832,29.18
AMM_fee,835,27.57
AMM_fee,833,26.85
AMM_fee,834,27.24
AMM_fee,838,26.14
AMM_fee,836,26.68
AMM_fee,837,27.54
AMM_fee,839,26.48
AMM_fee,840,26.24
AMM_fee,841,26.69
AMM_fee,842,28.49
AMM_fee,843,27.8
AMM_fee,844,26.99
AMM_fee,849,28.69
AMM_fee,845,24.98
AMM_fee,848,26.89
AMM_fee,846,25.98
AMM_fee,847,27.25
AMM_fee,851,27.84
AMM_fee,850,26.64
AMM_fee,852,25.63
AMM_fee,853,27.87
AMM_fee,854,28.62
AMM_fee,855,30.03
