fee_algo_name,random_seed,lp_yield
AMM_fee,322,27.88
AMM_fee,321,28.19
AMM_fee,323,28.66
AMM_fee,324,28.73
AMM_fee,325,27.3
AMM_fee,326,29.19
AMM_fee,327,27.35
AMM_fee,328,26.78
AMM_fee,331,27.21
AMM_fee,329,29.1
AMM_fee,330,27.5
AMM_fee,332,27.19
AMM_fee,333,27.44
AMM_fee,334,28.61
AMM_fee,335,27.78
AMM_fee,336,27.54
AMM_fee,337,26.87
AMM_fee,338,27.73
AMM_fee,339,27.67
AMM_fee,340,28.26
AMM_fee,341,28.41
AMM_fee,342,27.7
AMM_fee,345,28.99
AMM_fee,346,28.37
AMM_fee,347,29.1
AMM_fee,343,27.47
AMM_fee,344,27.42
AMM_fee,348,27.7
AMM_fee,349,28.63
AMM_fee,350,27.23
AMM_fee,351,27.08
AMM_fee,352,28.78
AMM_fee,353,27.99
AMM_fee,354,27.55
AMM_fee,355,28.43
AMM_fee,356,28.13
AMM_fee,357,27.91
AMM_fee,358,27.9
AMM_fee,360,27.44
AMM_fee,359,27.98
AMM_fee,361,28.12
AMM_fee,362,27.46
AMM_fee,363,27.7
AMM_fee,364,27.93
AMM_fee,365,27.44
AMM_fee,366,27.79
AMM_fee,367,27.86
AMM_fee,368,28.1
AMM_fee,369,27.29
AMM_fee,370,27.83
AMM_fee,372,29.44
AMM_fee,371,27.92
AMM_fee,373,27.57
AMM_fee,374,27.91
AMM_fee,375,27.04
AMM_fee,379,27.23
AMM_fee,376,28.14
AMM_fee,377,28.4
AMM_fee,378,27.23
AMM_fee,380,27.02
AMM_fee,381,27.36
AMM_fee,382,28.3
AMM_fee,383,28.38
AMM_fee,384,27.4
AMM_fee,385,28.35
AMM_fee,387,27.55
AMM_fee,386,27.48
AMM_fee,388,27.35
AMM_fee,389,26.97
AMM_fee,390,27.58
AMM_fee,391,27.59
AMM_fee,392,27.67
AMM_fee,393,27.2
AMM_fee,395,27.57
AMM_fee,394,27.41
AMM_fee,396,27.62
AMM_fee,397,28.19
AMM_fee,398,28.24
AMM_fee,399,28.42
AMM_fee,400,28.59
AMM_fee,401,27.86
AMM_fee,403,28.6
AMM_fee,402,27.61
AMM_fee,404,28.12
AMM_fee,405,27.42
AMM_fee,406,29.17
AMM_fee,408,27.51
AMM_fee,407,27.06
AMM_fee,409,27.63
AMM_fee,411,27.62
AMM_fee,410,29.21
AMM_fee,412,27.78
AMM_fee,413,27.55
AMM_fee,414,29.13
AMM_fee,415,27.7
AMM_fee,416,28.12
AMM_fee,417,26.98
AMM_fee,418,26.66
AMM_fee,419,27.49
AMM_fee,420,27.5
AMM_fee,421,27.75
AMM_fee,422,27.51
AMM_fee,423,26.88
AMM_fee,424,27.77
AMM_fee,425,28.16
AMM_fee,426,28.38
AMM_fee,427,27.63
AMM_fee,428,28.04
AMM_fee,429,29.1
AMM_fee,430,27.76
AMM_fee,431,27.62
AMM_fee,432,27.71
AMM_fee,434,27.69
AMM_fee,433,27.74
AMM_fee,436,27.13
AMM_fee,435,28.05
AMM_fee,437,28.6
AMM_fee,438,27.71
AMM_fee,439,28.18
AMM_fee,440,27.46
AMM_fee,441,29.13
AMM_fee,442,28.04
AMM_fee,443,28.25
AMM_fee,444,27.5
AMM_fee,445,28.06
AMM_fee,446,27.38
AMM_fee,448,27.54
AMM_fee,447,28.01
AMM_fee,449,27.73
AMM_fee,450,28.11
AMM_fee,451,27.53
AMM_fee,452,27.68
AMM_fee,453,27.52
AMM_fee,454,28.11
AMM_fee,455,27.42
AMM_fee,456,27.82
AMM_fee,457,28.51
AMM_fee,459,27.63
AMM_fee,458,28.4
AMM_fee,460,27.38
AMM_fee,461,28.22
AMM_fee,462,28.41
AMM_fee,463,27.93
AMM_fee,464,28.35
AMM_fee,465,27.96
AMM_fee,466,27.37
AMM_fee,467,28.31
AMM_fee,468,28.03
AMM_fee,469,27.79
AMM_fee,470,27.52
AMM_fee,471,26.91
AMM_fee,472,27.61
AMM_fee,473,28.05
AMM_fee,475,28.08
AMM_fee,474,27.17
AMM_fee,476,27.73
AMM_fee,477,27.67
AMM_fee,478,28.9
AMM_fee,479,27.08
AMM_fee,480,27.91
AMM_fee,481,28.24
AMM_fee,483,27.91
AMM_fee,482,27.67
AMM_fee,484,27.34
AMM_fee,485,28.33
AMM_fee,486,27.59
AMM_fee,487,27.54
AMM_fee,488,28.54
AMM_fee,489,27.62
AMM_fee,490,27.97
AMM_fee,491,26.57
AMM_fee,492,27.59
AMM_fee,493,28.46
AMM_fee,494,27.28
AMM_fee,495,27.59
AMM_fee,496,28.95
AMM_fee,497,28.51
AMM_fee,498,27.88
AMM_fee,499,28.16
AMM_fee,500,27.26
AMM_fee,501,26.56
AMM_fee,502,28.52
AMM_fee,503,27.88
AMM_fee,504,27.87
AMM_fee,505,28.92
AMM_fee,506,27.25
AMM_fee,507,27.74
AMM_fee,508,27.54
AMM_fee,509,27.11
AMM_fee,510,26.75
AMM_fee,511,27.75
AMM_fee,512,27.78
AMM_fee,513,28.23
AMM_fee,514,27.4
AMM_fee,515,27.86
AMM_fee,516,27.18
AMM_fee,517,27.31
AMM_fee,518,27.85
AMM_fee,519,28.41
AMM_fee,520,26.95
AMM_fee,521,28.18
AMM_fee,522,27.74
AMM_fee,523,28.64
AMM_fee,524,28.02
AMM_fee,525,27.97
AMM_fee,526,28.09
AMM_fee,527,27.88
AMM_fee,528,28.14
AMM_fee,529,27.69
AMM_fee,530,27.97
AMM_fee,531,27.76
AMM_fee,532,27.83
AMM_fee,533,28.11
AMM_fee,534,28.08
AMM_fee,535,28.37
AMM_fee,536,27.97
AMM_fee,537,28.82
AMM_fee,539,27.28
AMM_fee,538,27.07
AMM_fee,540,26.96
AMM_fee,541,28.11
AMM_fee,543,28.55
AMM_fee,542,28.44
AMM_fee,544,27.72
AMM_fee,545,28.01
AMM_fee,546,28.94
AMM_fee,547,27.8
AMM_fee,548,27.82
AMM_fee,549,27.16
AMM_fee,550,28.82
AMM_fee,551,27.81
AMM_fee,552,27.4
AMM_fee,553,27.94
AMM_fee,554,27.53
AMM_fee,555,27.62
AMM_fee,556,28.08
AMM_fee,557,29.0
AMM_fee,558,27.41
AMM_fee,559,27.76
AMM_fee,560,27.21
AMM_fee,561,27.84
AMM_fee,562,26.95
AMM_fee,563,28.41
AMM_fee,564,27.56
AMM_fee,565,28.12
AMM_fee,566,27.72
AMM_fee,567,27.56
AMM_fee,568,28.92
AMM_fee,569,26.9
AMM_fee,570,27.77
AMM_fee,571,26.89
AMM_fee,572,27.33
AMM_fee,573,27.3
AMM_fee,574,28.19
AMM_fee,575,27.71
AMM_fee,576,28.07
AMM_fee,577,28.26
AMM_fee,578,28.56
AMM_fee,579,28.1
AMM_fee,580,29.21
AMM_fee,581,27.97
AMM_fee,582,27.7
AMM_fee,583,27.6
AMM_fee,584,27.19
AMM_fee,585,27.56
AMM_fee,586,28.26
AMM_fee,587,28.25
AMM_fee,588,28.4
AMM_fee,589,28.08
AMM_fee,590,28.15
AMM_fee,591,27.43
AMM_fee,592,27.47
AMM_fee,593,27.3
AMM_fee,594,27.01
AMM_fee,595,28.34
AMM_fee,596,27.98
AMM_fee,597,27.24
AMM_fee,598,27.47
AMM_fee,599,27.76
AMM_fee,600,27.96
AMM_fee,601,27.59
AMM_fee,602,27.89
AMM_fee,603,28.05
AMM_fee,604,28.33
AMM_fee,605,27.69
AMM_fee,606,27.27
AMM_fee,607,27.96
AMM_fee,608,28.57
AMM_fee,609,28.12
AMM_fee,610,28.56
AMM_fee,611,27.93
AMM_fee,612,28.26
AMM_fee,613,27.62
AMM_fee,614,27.26
AMM_fee,615,28.26
AMM_fee,616,28.15
AMM_fee,617,26.72
AMM_fee,618,28.77
AMM_fee,619,28.55
AMM_fee,620,28.58
AMM_fee,621,27.9
AMM_fee,622,27.22
AMM_fee,623,28.51
AMM_fee,624,28.3
AMM_fee,625,27.95
AMM_fee,626,28.23
AMM_fee,627,27.49
AMM_fee,628,27.39
AMM_fee,629,26.99
AMM_fee,630,28.62
AMM_fee,631,28.15
AMM_fee,632,27.93
AMM_fee,633,28.49
AMM_fee,634,27.79
AMM_fee,635,27.23
AMM_fee,636,27.58
AMM_fee,637,27.82
AMM_fee,638,26.92
AMM_fee,639,27.05
AMM_fee,640,27.73
AMM_fee,641,27.15
AMM_fee,642,27.51
AMM_fee,643,27.15
AMM_fee,644,28.56
AMM_fee,645,27.08
AMM_fee,646,27.8
AMM_fee,648,28.46
AMM_fee,647,28.48
AMM_fee,649,27.44
AMM_fee,650,27.56
AMM_fee,651,27.12
AMM_fee,652,28.03
AMM_fee,653,28.03
AMM_fee,654,28.02
AMM_fee,655,27.27
AMM_fee,656,27.37
AMM_fee,657,27.43
AMM_fee,658,27.66
AMM_fee,659,28.26
AMM_fee,660,28.49
AMM_fee,661,27.46
AMM_fee,662,28.47
AMM_fee,663,28.35
AMM_fee,664,27.95
AMM_fee,665,28.14
AMM_fee,666,27.93
AMM_fee,667,27.07
AMM_fee,668,26.85
AMM_fee,669,27.3
AMM_fee,670,27.48
AMM_fee,672,28.34
AMM_fee,671,27.94
AMM_fee,673,29.16
AMM_fee,674,28.43
AMM_fee,675,27.42
AMM_fee,676,28.68
AMM_fee,678,28.32
AMM_fee,677,27.76
AMM_fee,679,27.67
AMM_fee,680,27.02
AMM_fee,681,28.51
AMM_fee,682,26.6
AMM_fee,683,28.28
AMM_fee,684,28.21
AMM_fee,685,27.49
AMM_fee,686,27.68
AMM_fee,687,27.35
AMM_fee,688,28.36
AMM_fee,689,28.69
AMM_fee,690,27.72
AMM_fee,691,28.98
AMM_fee,692,28.41
AMM_fee,693,28.17
AMM_fee,694,27.91
AMM_fee,696,27.46
AMM_fee,695,27.23
AMM_fee,697,28.41
AMM_fee,698,26.87
AMM_fee,699,27.96
AMM_fee,700,27.81
AMM_fee,701,27.91
AMM_fee,702,27.77
AMM_fee,703,28.1
AMM_fee,704,28.64
AMM_fee,706,28.22
AMM_fee,705,27.15
AMM_fee,707,27.9
AMM_fee,708,27.86
AMM_fee,709,27.52
AMM_fee,710,27.67
AMM_fee,711,28.48
AMM_fee,712,27.65
AMM_fee,713,28.38
AMM_fee,714,28.85
AMM_fee,715,27.87
AMM_fee,716,27.34
AMM_fee,717,27.57
AMM_fee,718,28.98
AMM_fee,719,27.97
AMM_fee,720,28.0
AMM_fee,721,27.58
AMM_fee,722,27.52
AMM_fee,723,27.63
AMM_fee,724,28.15
AMM_fee,725,27.28
AMM_fee,726,27.9
AMM_fee,727,28.34
AMM_fee,728,27.59
AMM_fee,729,28.22
AMM_fee,730,27.3
AMM_fee,731,28.5
AMM_fee,732,27.39
AMM_fee,733,27.62
AMM_fee,734,28.48
AMM_fee,735,27.27
AMM_fee,736,28.95
AMM_fee,737,28.02
AMM_fee,738,28.09
AMM_fee,739,27.71
AMM_fee,740,27.1
AMM_fee,741,28.07
AMM_fee,742,28.11
AMM_fee,743,28.85
AMM_fee,744,27.99
AMM_fee,745,27.6
AMM_fee,746,27.81
AMM_fee,747,27.57
AMM_fee,748,28.06
AMM_fee,749,27.48
AMM_fee,750,28.61
AMM_fee,751,27.56
AMM_fee,752,27.86
AMM_fee,753,28.46
AMM_fee,754,27.82
AMM_fee,755,27.91
AMM_fee,756,28.29
AMM_fee,757,27.98
AMM_fee,758,27.76
AMM_fee,759,28.74
AMM_fee,760,28.26
AMM_fee,761,28.28
AMM_fee,762,28.45
AMM_fee,763,26.98
AMM_fee,764,27.14
AMM_fee,765,27.63
AMM_fee,766,27.77
AMM_fee,767,28.46
AMM_fee,768,27.83
AMM_fee,769,28.32
AMM_fee,770,27.31
AMM_fee,771,27.63
AMM_fee,772,27.64
AMM_fee,773,26.77
AMM_fee,774,28.98
AMM_fee,775,28.37
AMM_fee,776,28.82
AMM_fee,777,27.3
AMM_fee,778,28.09
AMM_fee,779,28.61
AMM_fee,780,27.5
AMM_fee,781,27.62
AMM_fee,782,28.14
AMM_fee,783,27.04
AMM_fee,784,27.83
AMM_fee,785,29.2
AMM_fee,786,27.4
AMM_fee,787,27.74
AMM_fee,788,28.53
AMM_fee,789,26.61
AMM_fee,790,27.26
AMM_fee,791,27.93
AMM_fee,792,27.26
AMM_fee,793,26.82
AMM_fee,794,27.29
AMM_fee,795,27.99
AMM_fee,796,27.25
AMM_fee,797,29.19
AMM_fee,798,28.65
AMM_fee,799,27.77
AMM_fee,800,28.13
AMM_fee,801,28.38
AMM_fee,802,27.39
AMM_fee,803,28.41
AMM_fee,804,28.0
AMM_fee,805,28.17
AMM_fee,806,27.38
AMM_fee,807,27.9
AMM_fee,808,28.9
AMM_fee,809,27.79
AMM_fee,810,27.51
AMM_fee,811,28.43
AMM_fee,812,28.28
AMM_fee,813,28.13
AMM_fee,815,28.33
AMM_fee,814,27.66
AMM_fee,816,28.23
AMM_fee,817,28.86
AMM_fee,818,27.77
AMM_fee,819,28.11
AMM_fee,820,27.84
AMM_fee,821,27.78
AMM_fee,822,28.28
AMM_fee,823,28.33
AMM_fee,824,28.12
AMM_fee,825,27.47
AMM_fee,826,27.5
AMM_fee,827,28.52
AMM_fee,828,27.26
AMM_fee,829,28.16
AMM_fee,830,28.45
AMM_fee,831,27.41
AMM_fee,832,27.99
AMM_fee,833,27.38
AMM_fee,834,27.63
AMM_fee,835,28.26
AMM_fee,836,27.86
AMM_fee,837,27.56
AMM_fee,838,27.69
AMM_fee,839,27.51
AMM_fee,840,27.7
AMM_fee,841,28.22
AMM_fee,842,28.31
AMM_fee,843,27.68
AMM_fee,844,27.8
AMM_fee,845,27.32
AMM_fee,846,28.59
AMM_fee,847,28.54
AMM_fee,848,27.77
AMM_fee,849,28.58
AMM_fee,850,27.37
AMM_fee,851,28.13
AMM_fee,852,27.6
AMM_fee,853,28.04
AMM_fee,854,28.23
AMM_fee,855,28.61
AMM_fee,857,27.86
AMM_fee,856,27.67
AMM_fee,858,28.05
AMM_fee,859,27.77
AMM_fee,860,28.17
AMM_fee,861,28.15
AMM_fee,862,29.09
AMM_fee,863,26.42
AMM_fee,864,27.38
AMM_fee,865,28.04
AMM_fee,866,27.75
AMM_fee,867,28.45
AMM_fee,868,28.88
AMM_fee,869,27.83
AMM_fee,870,28.84
AMM_fee,871,27.77
AMM_fee,872,27.91
AMM_fee,873,28.1
AMM_fee,874,28.24
AMM_fee,875,28.0
AMM_fee,876,27.33
AMM_fee,877,28.57
AMM_fee,878,28.25
AMM_fee,879,27.7
AMM_fee,880,26.78
AMM_fee,881,27.66
AMM_fee,882,28.36
AMM_fee,883,26.43
AMM_fee,884,27.94
AMM_fee,885,28.29
AMM_fee,886,28.66
AMM_fee,887,27.93
AMM_fee,888,28.03
AMM_fee,889,27.73
AMM_fee,890,26.72
AMM_fee,891,27.94
AMM_fee,892,27.75
AMM_fee,893,27.7
AMM_fee,894,27.6
AMM_fee,895,28.55
AMM_fee,896,27.59
AMM_fee,897,27.72
AMM_fee,898,27.51
AMM_fee,899,28.36
AMM_fee,900,28.05
AMM_fee,901,27.14
AMM_fee,902,28.82
AMM_fee,903,27.3
AMM_fee,904,27.77
AMM_fee,905,27.35
AMM_fee,906,27.29
AMM_fee,907,28.22
AMM_fee,908,28.35
AMM_fee,909,27.36
AMM_fee,910,27.29
AMM_fee,911,27.96
AMM_fee,912,27.94
AMM_fee,913,27.58
AMM_fee,914,28.46
AMM_fee,915,27.22
AMM_fee,916,26.81
AMM_fee,917,27.81
AMM_fee,918,28.48
AMM_fee,919,27.28
AMM_fee,920,27.27
AMM_fee,921,28.23
AMM_fee,922,27.74
AMM_fee,923,27.87
AMM_fee,924,28.85
AMM_fee,925,27.21
AMM_fee,926,27.69
AMM_fee,927,28.86
AMM_fee,928,26.9
AMM_fee,929,27.63
AMM_fee,930,28.21
AMM_fee,931,28.62
AMM_fee,932,28.09
AMM_fee,933,27.79
AMM_fee,934,27.36
AMM_fee,935,28.26
AMM_fee,936,28.18
AMM_fee,937,29.09
AMM_fee,938,27.94
AMM_fee,939,28.18
AMM_fee,940,28.01
AMM_fee,941,27.72
AMM_fee,942,27.93
AMM_fee,943,27.56
AMM_fee,944,27.56
AMM_fee,945,29.03
AMM_fee,946,27.54
AMM_fee,947,27.6
AMM_fee,948,27.71
AMM_fee,949,27.67
AMM_fee,950,27.01
AMM_fee,952,28.55
AMM_fee,951,27.82
AMM_fee,953,27.62
AMM_fee,954,26.79
AMM_fee,955,27.79
AMM_fee,956,28.01
AMM_fee,957,27.86
AMM_fee,958,27.87
AMM_fee,959,27.1
AMM_fee,960,27.61
AMM_fee,961,28.29
AMM_fee,962,28.12
AMM_fee,963,27.56
AMM_fee,964,27.15
AMM_fee,965,27.04
AMM_fee,966,27.32
AMM_fee,967,27.79
AMM_fee,968,27.05
AMM_fee,969,27.29
AMM_fee,970,27.49
AMM_fee,971,27.5
AMM_fee,972,28.12
AMM_fee,973,28.21
AMM_fee,974,27.01
AMM_fee,975,27.7
AMM_fee,976,28.12
AMM_fee,977,27.4
AMM_fee,978,27.59
AMM_fee,979,27.37
AMM_fee,980,27.77
AMM_fee,981,28.16
AMM_fee,982,28.11
AMM_fee,983,28.56
AMM_fee,984,27.67
AMM_fee,985,27.36
AMM_fee,986,27.0
AMM_fee,987,27.71
AMM_fee,989,28.59
AMM_fee,988,27.21
AMM_fee,990,27.9
AMM_fee,991,28.39
AMM_fee,992,28.05
AMM_fee,993,28.19
AMM_fee,994,28.5
AMM_fee,995,28.21
AMM_fee,996,27.56
AMM_fee,997,27.88
AMM_fee,998,27.06
AMM_fee,999,28.4
OB_fee,0,30.44
OB_fee,1,29.9
OB_fee,2,30.28
OB_fee,3,30.22
OB_fee,4,29.96
OB_fee,5,30.24
OB_fee,6,29.75
OB_fee,7,30.2
OB_fee,8,30.0
OB_fee,9,29.85
OB_fee,10,30.19
OB_fee,11,30.4
OB_fee,12,29.93
OB_fee,13,30.29
OB_fee,14,30.08
OB_fee,15,30.37
OB_fee,16,29.86
OB_fee,17,30.3
OB_fee,18,30.27
OB_fee,19,30.04
OB_fee,20,30.33
OB_fee,21,29.83
OB_fee,22,30.04
OB_fee,23,30.28
OB_fee,24,30.31
OB_fee,25,30.26
OB_fee,26,29.85
OB_fee,27,30.28
OB_fee,28,29.85
OB_fee,29,29.92
OB_fee,30,30.07
OB_fee,31,30.2
OB_fee,32,29.98
OB_fee,33,29.9
OB_fee,34,29.76
OB_fee,35,30.22
OB_fee,36,30.19
OB_fee,37,30.01
OB_fee,38,29.89
OB_fee,39,30.13
OB_fee,40,29.97
OB_fee,41,30.09
OB_fee,42,30.06
OB_fee,43,30.39
OB_fee,44,29.84
OB_fee,45,29.77
OB_fee,46,30.41
OB_fee,47,30.08
OB_fee,48,30.1
OB_fee,49,30.11
OB_fee,50,30.24
OB_fee,51,29.58
OB_fee,52,29.9
OB_fee,53,30.14
OB_fee,54,30.18
OB_fee,55,30.02
OB_fee,56,30.31
OB_fee,57,30.41
OB_fee,58,30.07
OB_fee,59,30.08
OB_fee,60,30.15
OB_fee,61,29.9
OB_fee,62,30.07
OB_fee,63,29.98
OB_fee,64,30.29
OB_fee,65,30.06
OB_fee,67,30.32
OB_fee,66,29.89
OB_fee,68,30.21
OB_fee,69,30.06
OB_fee,70,30.12
OB_fee,71,30.47
OB_fee,72,30.23
OB_fee,73,30.22
OB_fee,74,29.92
OB_fee,75,30.36
OB_fee,76,29.97
OB_fee,77,30.34
OB_fee,78,30.04
OB_fee,79,30.39
OB_fee,80,30.04
OB_fee,81,29.79
OB_fee,82,30.15
OB_fee,83,30.11
OB_fee,85,30.13
OB_fee,84,30.38
OB_fee,86,29.97
OB_fee,87,29.51
OB_fee,88,30.37
OB_fee,89,30.22
OB_fee,90,30.09
OB_fee,91,30.0
OB_fee,92,30.0
OB_fee,93,30.27
OB_fee,94,30.7
OB_fee,95,29.86
OB_fee,96,30.21
OB_fee,97,30.05
OB_fee,98,30.64
OB_fee,99,29.93
OB_fee,100,30.03
OB_fee,102,30.06
OB_fee,101,29.97
OB_fee,103,29.99
OB_fee,104,30.29
OB_fee,105,30.02
OB_fee,106,29.99
OB_fee,107,30.02
OB_fee,109,30.25
OB_fee,108,29.93
OB_fee,110,30.19
OB_fee,111,29.94
OB_fee,112,30.17
OB_fee,113,29.82
OB_fee,114,29.66
OB_fee,115,29.54
OB_fee,116,30.3
OB_fee,117,30.02
OB_fee,118,30.1
OB_fee,119,29.89
OB_fee,120,29.8
OB_fee,121,30.0
OB_fee,122,30.17
OB_fee,123,29.94
OB_fee,124,29.53
OB_fee,125,30.2
OB_fee,126,29.61
OB_fee,127,30.26
OB_fee,128,29.81
OB_fee,129,29.82
OB_fee,130,30.34
OB_fee,131,30.18
OB_fee,132,30.03
OB_fee,133,30.29
OB_fee,134,29.62
OB_fee,135,29.66
OB_fee,136,30.23
OB_fee,137,30.27
OB_fee,138,30.08
OB_fee,139,29.98
OB_fee,140,29.76
OB_fee,141,30.18
OB_fee,142,29.95
OB_fee,143,29.92
OB_fee,144,30.1
OB_fee,145,30.11
OB_fee,146,30.27
OB_fee,147,30.23
OB_fee,148,29.66
OB_fee,149,29.65
OB_fee,150,30.08
OB_fee,151,30.04
OB_fee,152,30.26
OB_fee,153,30.16
OB_fee,154,29.68
OB_fee,155,30.03
OB_fee,156,30.2
OB_fee,157,29.53
OB_fee,158,29.99
OB_fee,159,30.31
OB_fee,160,30.16
OB_fee,161,29.94
OB_fee,162,30.36
OB_fee,163,29.92
OB_fee,164,29.95
OB_fee,165,29.86
OB_fee,166,30.03
OB_fee,167,30.23
OB_fee,168,30.21
OB_fee,169,30.25
OB_fee,170,30.31
OB_fee,171,29.98
OB_fee,172,30.19
OB_fee,173,30.08
OB_fee,174,30.36
OB_fee,175,29.9
OB_fee,176,30.15
OB_fee,177,29.51
OB_fee,178,30.21
OB_fee,180,30.16
OB_fee,179,30.28
OB_fee,181,29.98
OB_fee,182,30.05
OB_fee,183,30.28
OB_fee,184,30.07
OB_fee,185,29.88
OB_fee,186,30.06
OB_fee,187,30.18
OB_fee,189,30.33
OB_fee,188,29.69
OB_fee,190,30.01
OB_fee,191,30.14
OB_fee,192,30.37
OB_fee,193,30.13
OB_fee,194,30.05
OB_fee,195,30.08
OB_fee,196,30.25
OB_fee,197,30.49
OB_fee,199,29.86
OB_fee,198,29.9
OB_fee,200,30.11
OB_fee,201,30.2
OB_fee,202,29.75
OB_fee,204,30.31
OB_fee,203,29.71
OB_fee,205,30.26
OB_fee,206,30.06
OB_fee,207,30.3
OB_fee,208,30.24
OB_fee,209,30.32
OB_fee,210,29.86
OB_fee,212,29.87
OB_fee,211,30.15
OB_fee,213,30.15
OB_fee,214,29.93
OB_fee,215,29.86
OB_fee,216,30.26
OB_fee,217,30.15
OB_fee,218,30.12
OB_fee,219,30.29
OB_fee,220,29.89
OB_fee,221,30.17
OB_fee,222,30.01
OB_fee,223,30.34
OB_fee,224,29.88
OB_fee,225,30.06
OB_fee,226,30.16
OB_fee,227,30.32
OB_fee,228,29.96
OB_fee,229,29.67
OB_fee,230,30.18
OB_fee,231,29.96
OB_fee,232,30.12
OB_fee,233,29.85
OB_fee,234,30.02
OB_fee,235,29.71
OB_fee,236,29.97
OB_fee,237,29.81
OB_fee,238,29.99
OB_fee,239,30.16
OB_fee,240,29.71
OB_fee,241,30.15
OB_fee,242,30.26
OB_fee,243,30.38
OB_fee,244,30.5
OB_fee,245,30.15
OB_fee,246,29.64
OB_fee,247,30.03
OB_fee,248,30.27
OB_fee,249,30.09
OB_fee,250,30.35
OB_fee,252,30.11
OB_fee,251,30.21
OB_fee,253,30.49
OB_fee,254,29.99
OB_fee,255,30.17
OB_fee,256,29.81
OB_fee,257,29.84
OB_fee,258,29.83
OB_fee,259,30.18
OB_fee,260,29.7
OB_fee,262,29.81
OB_fee,261,29.68
OB_fee,263,30.3
OB_fee,264,30.21
OB_fee,265,30.28
OB_fee,266,30.23
OB_fee,267,30.06
OB_fee,268,30.24
OB_fee,269,30.14
OB_fee,270,30.02
OB_fee,271,29.83
OB_fee,272,29.63
OB_fee,273,30.11
OB_fee,275,29.59
OB_fee,274,30.25
OB_fee,276,29.9
OB_fee,277,29.71
OB_fee,278,29.96
OB_fee,279,29.91
OB_fee,280,30.01
OB_fee,281,30.38
OB_fee,282,30.16
OB_fee,284,30.18
OB_fee,283,30.14
OB_fee,285,29.86
OB_fee,286,30.03
OB_fee,287,29.97
OB_fee,288,29.99
OB_fee,289,30.16
OB_fee,290,29.95
OB_fee,291,29.81
OB_fee,292,30.34
OB_fee,293,29.89
OB_fee,294,29.81
OB_fee,295,30.28
OB_fee,296,30.02
OB_fee,297,30.19
OB_fee,298,30.08
OB_fee,299,29.88
OB_fee,300,30.15
OB_fee,301,29.71
OB_fee,302,30.17
OB_fee,303,30.24
OB_fee,304,30.18
OB_fee,305,29.81
OB_fee,307,29.43
OB_fee,306,29.85
OB_fee,308,30.07
OB_fee,309,30.1
OB_fee,310,30.13
OB_fee,311,30.19
OB_fee,312,30.46
OB_fee,313,30.49
OB_fee,314,30.26
OB_fee,315,29.98
OB_fee,316,30.16
OB_fee,317,30.33
OB_fee,318,30.1
OB_fee,319,30.4
OB_fee,320,30.17
OB_fee,321,29.81
OB_fee,322,29.99
OB_fee,323,30.46
OB_fee,324,29.96
OB_fee,325,29.96
OB_fee,326,30.47
OB_fee,327,29.72
OB_fee,328,29.9
OB_fee,329,30.16
OB_fee,330,30.21
OB_fee,331,30.07
OB_fee,332,29.76
OB_fee,333,30.02
OB_fee,334,30.21
OB_fee,335,30.09
OB_fee,336,29.98
OB_fee,337,29.63
OB_fee,338,29.88
OB_fee,339,29.93
OB_fee,340,30.13
OB_fee,341,30.06
OB_fee,342,30.11
OB_fee,343,30.0
OB_fee,344,30.2
OB_fee,345,30.13
OB_fee,346,30.1
OB_fee,347,30.74
OB_fee,349,30.05
OB_fee,348,30.28
OB_fee,350,30.42
OB_fee,351,30.04
OB_fee,352,30.04
OB_fee,353,30.16
OB_fee,354,29.89
OB_fee,355,30.36
OB_fee,356,29.95
OB_fee,357,29.56
OB_fee,358,30.12
OB_fee,359,30.13
OB_fee,360,30.2
OB_fee,361,30.11
OB_fee,362,29.72
OB_fee,363,29.99
OB_fee,364,29.82
OB_fee,365,30.12
OB_fee,366,30.03
OB_fee,367,30.22
OB_fee,368,30.24
OB_fee,369,30.2
OB_fee,370,30.51
OB_fee,371,30.2
OB_fee,372,29.95
OB_fee,373,29.95
OB_fee,374,29.85
OB_fee,375,29.68
OB_fee,376,30.15
OB_fee,377,30.06
OB_fee,378,29.82
OB_fee,379,29.8
OB_fee,380,30.02
OB_fee,381,30.31
OB_fee,382,30.12
OB_fee,383,30.25
OB_fee,384,30.11
OB_fee,385,30.32
OB_fee,386,29.99
OB_fee,387,29.98
OB_fee,388,29.98
OB_fee,389,29.92
OB_fee,390,29.75
OB_fee,391,30.12
OB_fee,392,30.13
OB_fee,394,29.91
OB_fee,393,29.67
OB_fee,395,30.22
OB_fee,396,30.12
OB_fee,397,30.19
OB_fee,399,30.26
OB_fee,398,30.15
OB_fee,400,30.11
OB_fee,401,30.16
OB_fee,402,30.0
OB_fee,403,30.24
OB_fee,404,30.06
OB_fee,405,29.91
OB_fee,406,30.74
OB_fee,407,29.95
OB_fee,408,30.12
OB_fee,409,29.91
OB_fee,410,30.16
OB_fee,412,30.19
OB_fee,411,30.27
OB_fee,413,30.02
OB_fee,414,30.5
OB_fee,415,30.15
OB_fee,416,30.0
OB_fee,417,29.94
OB_fee,418,29.76
OB_fee,419,30.14
OB_fee,420,30.04
OB_fee,421,29.79
OB_fee,422,29.93
OB_fee,423,29.78
OB_fee,424,30.24
OB_fee,425,30.21
OB_fee,427,30.03
OB_fee,426,30.23
OB_fee,428,29.88
